Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,overlap_fraction,distance_x,distance_y,distance_z,distance3d,distance_units,Roi Name
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,0.0,subdomain,4.0,45.0,45.0,5.497375595198927,47.13333333333333,44.77777777777778,25.68888888888889,47.156040686493874,44.74656087855735,25.67703825546377,,12659.0,9186.777777777777,6736.0,,,0.009000000000000001,micron^3,,,,,,,ch-0_subdomain_label-4
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,1.0,domain,1.0,680.0,680.0,25.58029453928742,44.6985294117647,27.939705882352943,30.08235294117647,44.535962190059564,27.570985760466797,30.463421811137707,10.910301782097497,56291.0,20920.113235294117,9070.0,0.5166229563586032,0.5918189730200174,0.136,micron^3,,,,,,,ch-1_domain_label-1
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,1.0,subdomain,2.0,248.0,248.0,12.406065956907968,43.95161290322581,24.826612903225808,32.15725806451613,43.87232225128747,24.95296195685114,32.346149164666116,,56291.0,24282.592741935485,9070.0,,,0.049600000000000005,micron^3,,,,,,,ch-1_subdomain_label-2
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,1.0,subdomain,3.0,201.0,201.0,10.055363291228575,44.646766169154226,30.800995024875622,30.497512437810947,44.525941206782456,30.58899939438011,30.45046280734721,,47533.0,20381.238805970148,9704.0,,,0.0402,micron^3,,,,,,,ch-1_subdomain_label-3
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,1.0,subdomain,4.0,84.0,84.0,7.8462992487630245,45.07142857142857,19.523809523809526,32.5,45.0591288470763,19.64348213594937,32.39861420149473,,37317.0,19234.22619047619,10222.0,,,0.016800000000000002,micron^3,,,,,,,ch-1_subdomain_label-4
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,1.0,subdomain,5.0,147.0,147.0,10.467859654964355,45.816326530612244,34.08843537414966,24.632653061224488,45.81733840701002,34.07787331061418,24.67867008658165,,31146.0,16947.551020408162,10193.0,,,0.029400000000000003,micron^3,,,,,,,ch-1_subdomain_label-5
20190720_RI512_CTCF-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_45.ome.tiff,,overlap,1.0,102.0,102.0,,45.490196078431374,34.46078431372549,24.99019607843137,,,,,,,,,,0.0204,micron^3,0.09568480300187616,0.18814417864528651,0.4132951240369326,0.009104871262855418,0.45419598213934714,micron,overlap_label-1
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,domain,1.0,769.0,769.0,24.079723578131624,26.945383615084527,17.029908972691807,17.146944083224966,27.1265462943868,17.051595340936355,17.46580596685095,11.36691395505539,29445.0,9338.677503250976,3765.0,0.40769320566563405,0.4649334945586457,0.15380000000000002,micron^3,,,,,,,ch-0_domain_label-1
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,subdomain,2.0,66.0,66.0,7.827806420196963,20.78787878787879,17.060606060606062,20.939393939393938,20.75737257390534,17.053463283803687,20.94332068152157,,8932.0,6327.19696969697,4665.0,,,0.0132,micron^3,,,,,,,ch-0_subdomain_label-2
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,subdomain,3.0,38.0,38.0,8.518079231447887,22.42105263157895,20.736842105263158,18.842105263157894,22.419269341625522,20.796523099024395,18.894256385077693,,6955.0,5788.578947368421,4866.0,,,0.0076,micron^3,,,,,,,ch-0_subdomain_label-3
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,subdomain,4.0,452.0,452.0,16.446604246179085,27.418141592920353,17.876106194690266,19.36946902654867,27.3192861049658,17.7398044511188,19.46499963245814,,29445.0,10654.37610619469,3765.0,,,0.09040000000000001,micron^3,,,,,,,ch-0_subdomain_label-4
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,subdomain,5.0,91.0,91.0,8.418993414179317,28.89010989010989,12.692307692307692,13.901098901098901,28.884593050993008,12.863125826370242,13.786532720853836,,14105.0,8061.868131868132,4541.0,,,0.0182,micron^3,,,,,,,ch-0_subdomain_label-5
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,0.0,subdomain,6.0,114.0,114.0,8.382768284638402,28.82456140350877,16.13157894736842,8.359649122807017,28.83369318432422,16.09143960699231,8.472515505447122,,15080.0,8353.035087719298,4541.0,,,0.0228,micron^3,,,,,,,ch-0_subdomain_label-6
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,1.0,domain,1.0,513.0,513.0,26.542261247725726,28.64327485380117,19.009746588693957,24.54775828460039,28.825471682102204,18.467139919590526,24.85994226014119,9.93206563620856,43940.0,17228.58089668616,7139.0,0.3827406535399819,0.4638336347197107,0.10260000000000001,micron^3,,,,,,,ch-1_domain_label-1
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,1.0,subdomain,2.0,37.0,37.0,6.2886342257184795,25.675675675675677,22.81081081081081,26.594594594594593,25.693233990216775,22.81320710035064,26.607390129687584,,13831.0,10613.864864864865,8746.0,,,0.0074,micron^3,,,,,,,ch-1_subdomain_label-2
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,1.0,subdomain,3.0,198.0,198.0,10.595103346847392,27.247474747474747,23.454545454545453,20.156565656565657,27.20271527090004,23.430609376969358,20.05019454286748,,35667.0,16068.4898989899,7139.0,,,0.0396,micron^3,,,,,,,ch-1_subdomain_label-3
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,1.0,subdomain,4.0,171.0,171.0,11.573664074038998,29.473684210526315,14.157894736842104,26.128654970760234,29.439022688472516,13.991805204974535,26.3668134111869,,41513.0,18439.175438596492,7684.0,,,0.0342,micron^3,,,,,,,ch-1_subdomain_label-4
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,1.0,subdomain,5.0,103.0,103.0,6.753317582193148,31.038834951456312,16.70873786407767,29.78640776699029,30.99425424449037,16.599129372452822,29.707136924651845,,43940.0,20106.019417475727,7639.0,,,0.0206,micron^3,,,,,,,ch-1_subdomain_label-5
20191025_RI512_CTCF-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_73.ome.tiff,,overlap,1.0,60.0,60.0,,27.866666666666667,20.6,20.65,,,,,,,,,,0.012,micron^3,0.049099836333878884,0.2957654517316095,0.056621783146166824,0.2123656734644257,0.36848664566121475,micron,overlap_label-1
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,domain,1.0,3170.0,3170.0,39.90037992686433,48.174763406940066,19.390220820189274,28.081072555205047,48.23042328798881,18.983347567625525,28.244791860254004,18.22581173871415,10046.0,3827.7107255520505,2221.0,0.4465281206470996,0.5370150770794512,0.634,micron^3,,,,,,,ch-0_domain_label-1
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,2.0,157.0,157.0,12.226820646047704,48.40127388535032,9.273885350318471,22.75796178343949,48.30326531687536,9.272067182886522,22.802109192455706,,4522.0,3143.0509554140126,2306.0,,,0.031400000000000004,micron^3,,,,,,,ch-0_subdomain_label-2
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,3.0,1374.0,1374.0,16.88910586076137,48.198689956331876,11.887190684133916,29.691411935953422,48.259419666575674,12.10653793174708,29.706586523256554,,10046.0,4169.866084425036,2221.0,,,0.2748,micron^3,,,,,,,ch-0_subdomain_label-3
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,4.0,374.0,374.0,13.778417130430938,47.48663101604278,18.97326203208556,28.336898395721924,47.65216143702653,18.818172434650428,28.38136610829859,,7510.0,3885.6229946524063,2261.0,,,0.0748,micron^3,,,,,,,ch-0_subdomain_label-4
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,5.0,560.0,560.0,14.948532817799315,47.082142857142856,29.7125,25.87857142857143,47.381728754770606,29.728259854372844,25.957962336920293,,10011.0,3900.3714285714286,2233.0,,,0.112,micron^3,,,,,,,ch-0_subdomain_label-5
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,6.0,37.0,37.0,7.37207681419941,48.2972972972973,35.2972972972973,22.027027027027028,48.293820625063624,35.30259594828464,22.029492008551358,,2977.0,2654.864864864865,2401.0,,,0.0074,micron^3,,,,,,,ch-0_subdomain_label-6
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,7.0,152.0,152.0,11.2444246214687,49.098684210526315,23.50657894736842,24.44078947368421,49.08058013455174,23.561813654615197,24.44011142629326,,4834.0,3226.1118421052633,2347.0,,,0.0304,micron^3,,,,,,,ch-0_subdomain_label-7
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,8.0,135.0,135.0,9.071434025194343,48.91111111111111,36.355555555555554,26.82962962962963,48.9068453720372,36.36727891539154,26.852982954545453,,4567.0,3160.177777777778,2302.0,,,0.027,micron^3,,,,,,,ch-0_subdomain_label-8
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,9.0,214.0,214.0,12.210874030363197,49.23831775700935,24.985981308411215,29.565420560747665,49.34011000109811,25.007658321459704,29.566596486851793,,5700.0,3446.8644859813085,2224.0,,,0.042800000000000005,micron^3,,,,,,,ch-0_subdomain_label-9
20190729_RI512_CTCF-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,10.0,111.0,111.0,11.783984368774247,49.513513513513516,31.35135135135135,31.44144144144144,49.53485946763641,31.32092545769092,31.400774564307575,,4783.0,3317.1801801801803,2433.0,,,0.0222,micron^3,,,,,,,ch-0_subdomain_label-10
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,domain,1.0,2019.0,2019.0,19.924385668408398,29.207033184744922,28.263496780584447,23.298662704309063,29.451745788304187,28.43574092609913,23.042705671788276,15.68119777260553,59060.0,19071.810797424467,8399.0,0.5430038178718252,0.6606675392670157,0.4038,micron^3,,,,,,,ch-0_domain_label-1
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,2.0,64.0,64.0,6.543424984401937,24.046875,30.75,29.765625,24.032604992257607,30.76189027184142,29.7664828386739,,18589.0,13299.34375,9365.0,,,0.0128,micron^3,,,,,,,ch-0_subdomain_label-2
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,3.0,85.0,85.0,8.161362060210429,24.31764705882353,27.858823529411765,17.705882352941178,24.347956246128202,27.823935662035563,17.779804710956054,,22462.0,14850.988235294117,9859.0,,,0.017,micron^3,,,,,,,ch-0_subdomain_label-3
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,4.0,220.0,220.0,11.052240022875115,24.881818181818183,31.195454545454545,23.068181818181817,24.87003665707968,31.058576155419175,23.000033307950027,,24375.0,14874.963636363636,9318.0,,,0.044000000000000004,micron^3,,,,,,,ch-0_subdomain_label-4
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,5.0,1056.0,1056.0,18.97300968325614,30.359848484848484,29.00094696969697,21.170454545454547,30.32577921466326,29.007134055770088,21.18760203821524,,59060.0,21918.314393939392,8399.0,,,0.2112,micron^3,,,,,,,ch-0_subdomain_label-5
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,6.0,384.0,384.0,13.85831582851519,29.057291666666668,27.734375,29.002604166666668,29.276629815341096,28.07914339260023,28.93763731218265,,43523.0,17823.825520833332,9206.0,,,0.07680000000000001,micron^3,,,,,,,ch-0_subdomain_label-6
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,0.0,subdomain,7.0,210.0,210.0,13.66770712391012,31.766666666666666,21.857142857142858,24.104761904761904,31.693738771652757,21.861927472105457,24.209180255170033,,25057.0,14904.34761904762,9749.0,,,0.042,micron^3,,,,,,,ch-0_subdomain_label-7
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,domain,1.0,1554.0,1554.0,22.860640983477587,33.6036036036036,28.3989703989704,28.53925353925354,33.62095865793874,28.94011749354669,28.403965602151846,14.370905405742308,61200.0,22445.658944658946,10145.0,0.5426357792236878,0.6727272727272727,0.3108,micron^3,,,,,,,ch-1_domain_label-1
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,2.0,38.0,38.0,5.973452316081912,29.026315789473685,26.263157894736842,30.94736842105263,29.019573685839607,26.24487018820634,30.946036946723943,,17262.0,13943.263157894737,11647.0,,,0.0076,micron^3,,,,,,,ch-1_subdomain_label-2
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,3.0,104.0,104.0,6.536063439353786,30.33653846153846,22.173076923076923,31.692307692307693,30.338747319792763,22.119943719093882,31.739382685351252,,28920.0,17439.990384615383,11251.0,,,0.020800000000000003,micron^3,,,,,,,ch-1_subdomain_label-3
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,4.0,140.0,140.0,8.676466509036599,30.535714285714285,33.857142857142854,34.92142857142857,30.56365312548989,33.961574379650195,34.81951127519941,,50914.0,24468.05,10690.0,,,0.028,micron^3,,,,,,,ch-1_subdomain_label-4
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,5.0,329.0,329.0,12.781225845436433,33.2887537993921,32.31003039513678,30.592705167173253,33.2794009382016,32.195878610788306,30.587085328482104,,46875.0,23979.136778115502,10145.0,,,0.0658,micron^3,,,,,,,ch-1_subdomain_label-5
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,6.0,888.0,888.0,20.547919857663757,34.57995495495496,27.41216216216216,26.69144144144144,34.54258184431681,27.877234740405797,26.37855327991461,,61200.0,22927.958333333332,10217.0,,,0.1776,micron^3,,,,,,,ch-1_subdomain_label-6
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,1.0,subdomain,7.0,55.0,55.0,6.331089828700842,36.872727272727275,20.29090909090909,22.21818181818182,36.861696168561494,20.302657779952938,22.189318547400383,,22486.0,15677.472727272727,11196.0,,,0.011000000000000001,micron^3,,,,,,,ch-1_subdomain_label-7
20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_9.ome.tiff,,overlap,1.0,351.0,351.0,,32.25356125356125,28.068376068376068,26.444444444444443,,,,,,,,,,0.0702,micron^3,0.10893854748603352,0.2144503972145428,0.020175062697902462,0.5211516087043195,0.5639104585618533,micron,overlap_label-1
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,0.0,domain,1.0,1931.0,1931.0,21.866923649058574,38.66804764370792,23.541688244432937,29.402382185396167,38.835399387838194,23.857210730646642,29.45419494154968,15.449978657260655,14964.0,7191.702744691869,3862.0,0.5648171268228618,0.6679349705984089,0.38620000000000004,micron^3,,,,,,,ch-0_domain_label-1
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,0.0,subdomain,2.0,439.0,439.0,13.171957565033413,36.4123006833713,23.929384965831435,30.9248291571754,36.82183867197727,23.837976512545808,30.8900565938543,,13181.0,7595.583143507973,3971.0,,,0.0878,micron^3,,,,,,,ch-0_subdomain_label-2
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,0.0,subdomain,3.0,432.0,432.0,12.855572970396635,38.45601851851852,17.203703703703702,31.87037037037037,38.525078111360166,17.367136181211684,31.879216799474822,,12299.0,6244.793981481482,3862.0,,,0.0864,micron^3,,,,,,,ch-0_subdomain_label-3
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,0.0,subdomain,4.0,536.0,536.0,13.969491586459645,37.583955223880594,26.563432835820894,25.684701492537314,37.95821450227277,26.483743240899585,25.91931238917369,,14964.0,7239.755597014925,3954.0,,,0.1072,micron^3,,,,,,,ch-0_subdomain_label-4
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,0.0,subdomain,5.0,466.0,466.0,16.21137551203793,41.76394849785408,26.036480686695278,30.581545064377682,41.53302369557246,26.144757047326117,30.461502283697662,,14864.0,7952.899141630901,3894.0,,,0.0932,micron^3,,,,,,,ch-0_subdomain_label-5
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,1.0,domain,1.0,672.0,672.0,24.34042646801102,40.90625,30.019345238095237,28.901785714285715,40.95271499979212,30.833149034066196,28.491472051558198,10.86734739333108,44839.0,13314.589285714286,5428.0,0.4528763919622365,0.5467860048820179,0.13440000000000002,micron^3,,,,,,,ch-1_domain_label-1
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,1.0,subdomain,2.0,185.0,185.0,11.642278243599339,40.38918918918919,23.216216216216218,30.675675675675677,40.414898970466496,23.20002145347278,30.840772791399957,,23174.0,11590.135135135135,6365.0,,,0.037000000000000005,micron^3,,,,,,,ch-1_subdomain_label-2
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,1.0,subdomain,3.0,127.0,127.0,8.304315068558184,40.60629921259842,30.401574803149607,23.283464566929133,40.63296814162265,30.5906543972136,23.409390197217423,,27903.0,13595.850393700788,6045.0,,,0.025400000000000002,micron^3,,,,,,,ch-1_subdomain_label-3
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,1.0,subdomain,4.0,60.0,60.0,6.6465226253731835,41.03333333333333,30.766666666666666,37.516666666666666,41.01339671330601,30.775503616517504,37.529767969430466,,14063.0,9242.316666666668,6719.0,,,0.012,micron^3,,,,,,,ch-1_subdomain_label-4
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,1.0,subdomain,5.0,277.0,277.0,15.500270161961636,41.42238267148014,34.64620938628159,28.833935018050543,41.376310997996534,35.01682900030164,28.41467705657576,,44839.0,15570.509025270758,5428.0,,,0.055400000000000005,micron^3,,,,,,,ch-1_subdomain_label-5
20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_84.ome.tiff,,overlap,1.0,333.0,333.0,,40.651651651651655,26.16216216216216,29.10810810810811,,,,,,,,,,0.0666,micron^3,0.14669603524229075,0.038508915599659306,0.2790375321367822,0.2646644514942409,0.386512810662719,micron,overlap_label-1
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,domain,1.0,1093.0,1093.0,19.93318739062777,9.381518755718206,13.778591033851784,20.81427264409881,9.689149163838264,13.62291767511914,20.458909653194155,12.78028425041301,14412.0,5152.393412625801,2691.0,0.4740850727896701,0.5585079202861523,0.21860000000000002,micron^3,,,,,,,ch-0_domain_label-1
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,subdomain,2.0,40.0,40.0,6.2353923226402665,4.375,17.05,26.15,4.429536748266188,17.00051266715085,26.126913601344327,,4425.0,3511.05,2914.0,,,0.008,micron^3,,,,,,,ch-0_subdomain_label-2
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,subdomain,3.0,90.0,90.0,10.274736754723554,7.088888888888889,11.988888888888889,29.08888888888889,7.2238241603342725,11.940417224858972,28.96222657899668,,5922.0,3972.811111111111,2796.0,,,0.018000000000000002,micron^3,,,,,,,ch-0_subdomain_label-3
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,subdomain,4.0,370.0,370.0,11.162421574713948,8.294594594594594,14.421621621621622,22.345945945945946,8.530685733304022,14.433456976799132,22.13454932624412,,12280.0,5262.151351351351,2721.0,,,0.07400000000000001,micron^3,,,,,,,ch-0_subdomain_label-4
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,subdomain,5.0,217.0,217.0,11.866333030955879,9.175115207373272,19.170506912442395,18.34562211981567,9.280126189573839,19.051581369040704,18.35298133818844,,9602.0,4839.47465437788,2949.0,,,0.0434,micron^3,,,,,,,ch-0_subdomain_label-5
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,0.0,subdomain,6.0,376.0,376.0,12.21831724887819,11.65159574468085,10.11436170212766,18.18351063829787,11.704315980694709,10.275296537320335,18.171285086329444,,14412.0,5681.938829787234,2691.0,,,0.0752,micron^3,,,,,,,ch-0_subdomain_label-6
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,1.0,domain,1.0,424.0,424.0,14.8917587907641,11.669811320754716,13.86556603773585,15.818396226415095,11.620318761978066,14.183211840341196,15.729281029696779,9.320854846357859,42049.0,19644.544811320753,9239.0,0.5961765285062148,0.7310344827586207,0.0848,micron^3,,,,,,,ch-1_domain_label-1
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,1.0,subdomain,2.0,184.0,184.0,12.601040688545423,11.429347826086957,15.021739130434783,13.26086956521739,11.362189022600838,15.19228035305834,13.461112239814241,,42049.0,20704.793478260868,9664.0,,,0.0368,micron^3,,,,,,,ch-1_subdomain_label-2
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,1.0,subdomain,3.0,240.0,240.0,14.807682921670237,11.854166666666666,12.979166666666666,17.779166666666665,11.837902427313892,13.332644113810831,17.641174173406746,,41337.0,18831.6875,9239.0,,,0.048,micron^3,,,,,,,ch-1_subdomain_label-3
20191028_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_146.ome.tiff,,overlap,1.0,216.0,216.0,,11.796296296296296,12.800925925925926,17.712962962962962,,,,,,,,,,0.0432,micron^3,0.16602613374327443,0.18918514493989505,0.02241176660888222,0.24139619976747517,0.3075149290857907,micron,overlap_label-1
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,0.0,domain,1.0,791.0,791.0,18.43384125904376,8.462705436156764,26.491782553729458,23.709228824273072,8.702250722456405,26.75862696515447,23.609626200762282,11.47429348039851,50314.0,20853.930467762326,11234.0,0.6806616648264121,0.7679611650485437,0.1582,micron^3,,,,,,,ch-0_domain_label-1
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,0.0,subdomain,2.0,125.0,125.0,8.707443784642392,6.888,20.432,25.072,6.906547761955494,20.45394443152319,25.028610000300105,,25690.0,17060.608,11832.0,,,0.025,micron^3,,,,,,,ch-0_subdomain_label-2
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,0.0,subdomain,3.0,414.0,414.0,11.983573501905683,8.642512077294686,25.698067632850243,24.306763285024154,8.900330464826272,25.924108205430958,24.212761200902417,,50314.0,21717.323671497583,11234.0,,,0.0828,micron^3,,,,,,,ch-0_subdomain_label-3
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,0.0,subdomain,4.0,252.0,252.0,11.2928189520625,8.948412698412698,30.8015873015873,22.0515873015873,9.083594273992997,30.658235402634183,22.036841265612928,,45371.0,21317.10714285714,11792.0,,,0.0504,micron^3,,,,,,,ch-0_subdomain_label-4
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,1.0,domain,1.0,827.0,827.0,21.309014295887565,5.544135429262394,27.214026602176542,30.539298669891174,5.517191144041634,28.06726620799153,30.50228040927935,11.645790211457218,52966.0,13708.585247883917,5721.0,0.47918486652049114,0.6190119760479041,0.16540000000000002,micron^3,,,,,,,ch-1_domain_label-1
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,1.0,subdomain,2.0,168.0,168.0,9.65780814325108,5.25,24.595238095238095,36.464285714285715,5.300939947016674,24.556513109866998,36.36606070329287,,23458.0,11798.410714285714,6378.0,,,0.033600000000000005,micron^3,,,,,,,ch-1_subdomain_label-2
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,1.0,subdomain,3.0,299.0,299.0,11.796836051727158,5.247491638795987,32.07692307692308,29.648829431438127,5.27464786345579,32.339647808850756,29.657618926932066,,52966.0,17762.09364548495,5721.0,,,0.059800000000000006,micron^3,,,,,,,ch-1_subdomain_label-3
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,1.0,subdomain,4.0,250.0,250.0,12.10797178440052,5.9,23.14,30.036,5.928024941973245,23.12544388271517,29.99558960189717,,25962.0,12065.124,5894.0,,,0.05,micron^3,,,,,,,ch-1_subdomain_label-4
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,1.0,subdomain,5.0,110.0,110.0,9.162072176561727,5.990909090909091,27.254545454545454,25.054545454545455,5.981873467481416,27.264185770443312,25.044970419958744,,14365.0,9342.90909090909,6335.0,,,0.022000000000000002,micron^3,,,,,,,ch-1_subdomain_label-5
20190723_RI512_CTCF-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_38.ome.tiff,,overlap,1.0,129.0,129.0,,6.689922480620155,25.767441860465116,26.17829457364341,,,,,,,,,,0.0258,micron^3,0.08663532572196105,0.27570616834068273,0.05234556971348241,0.3981324473018464,0.4870969056812899,micron,overlap_label-1
